1	7780413
1	11161557
1	11161561
1	11161565
1	11161569
1	11161573
1	11161577
1	11161581
1	12198474
1	12198482
1	12198490
1	12489852
1	18194137
1	21501628
1	29915923
1	35258956
1	35258962
1	35258968
1	37153733
1	49477971
1	50287871
1	52083868
1	56580249
1	62814992
1	66897054
1	67086828
1	67333456
1	72959792
1	87806303
1	90734873
1	99295317
1	100244187
1	100450310
1	102478403
1	106904525
1	111649572
1	116699067
1	116783235
1	116846548
1	117049276
1	120975129
1	120978111
1	121165925
1	137883574
1	138305475
1	142068942
1	145300833
1	146047923
1	146679413
1	150011258
1	163229237
1	164309973
1	164309975
1	167552373
1	167629524
1	186962693
1	189066829
1	189108300
1	190310826
10	4162013
10	4162017
10	4162029
10	5015491
10	5015495
10	5015503
10	5015507
10	5015511
10	17310425
10	17310427
10	17310431
10	17310433
10	17310437
10	17383850
10	17384968
10	17384974
10	17384980
10	19995853
10	23850771
10	29427462
10	34723848
10	40710602
10	48769306
10	49187433
10	51353157
10	51942386
10	61185467
10	64391947
10	64391949
10	64391951
10	64391953
10	64779032
10	66988137
10	67656515
10	69384244
10	74355117
10	76830729
10	82346112
10	96566615
10	97411039
10	100837974
10	102138095
10	102621959
10	105521533
10	107030405
10	113178248
10	115596474
10	115596477
10	115596480
10	121257565
11	10950254
11	13737861
11	20976031
11	21682748
11	27158121
11	30559890
11	38247105
11	39073215
11	41048307
11	48308192
11	49605520
11	53765340
11	63484839
11	64476573
11	74605415
11	74605418
11	97641023
11	97709775
11	99206481
11	110677042
11	110677050
11	110677056
11	112096625
11	112096629
11	112096633
11	112592279
11	114688775
11	120764039
12	4187422
12	7176783
12	7176818
12	9757024
12	15548992
12	19580109
12	20169966
12	24756242
12	27380922
12	27438422
12	29262719
12	34709665
12	38896694
12	41957520
12	44385764
12	45389673
12	46344334
12	56392334
12	61186126
12	62631445
12	63485815
12	63717963
12	67355421
12	79259352
12	79259354
12	79259356
12	79259358
12	90062864
12	92119837
12	92635297
12	93265572
12	109856904
12	109856912
12	109856914
12	109856932
12	109856946
12	113697092
12	114689872
12	117443033
13	10689532
13	13272034
13	13272038
13	19778964
13	21801211
13	25029210
13	38629917
13	39842084
13	39842086
13	51080309
13	51080311
13	53459724
13	59334374
13	59890506
13	61533826
13	61598045
13	61769271
13	61877161
13	62040885
13	62040887
13	62040889
13	62040891
13	62040893
13	62710006
13	64146438
13	64218252
13	64218253
13	64552883
13	64590509
13	64642640
13	64939824
13	64980171
13	65274982
13	65389736
13	65439884
13	65596945
13	65647535
13	65692273
13	65721917
13	65726379
13	65780677
13	65806148
13	65846869
13	65846877
13	65895969
13	65925657
13	66102850
13	66102867
13	66102874
13	66162071
13	66464307
13	66464309
13	66464310
13	66484065
13	66607283
13	66818723
13	67131573
13	67131576
13	67168325
13	67609751
13	68064386
13	68120907
13	68120911
13	68132275
13	68195916
13	68221297
13	68265828
13	68291047
13	68346221
13	68346257
13	68346261
13	68346275
13	68412751
13	68615320
13	68703901
13	69031066
13	69093770
13	69093774
13	69576367
13	70139157
13	70658632
13	70658636
13	75176592
13	78241093
13	80046509
13	83190748
13	88318892
13	91538446
13	105763565
13	106470602
13	107668877
13	108832376
13	109583227
13	110269692
13	110736522
13	116665864
13	117808803
13	117808805
14	4071917
14	6305482
14	18416310
14	19303332
14	37462277
14	37467901
14	39738453
14	41218495
14	43767974
14	44141499
14	46367304
14	47116070
14	57217064
14	63224111
14	71784597
14	79828813
14	80986796
14	81262108
14	81900823
14	82397219
14	82501633
14	83025116
14	83025164
14	83036527
14	84947526
14	85826374
14	87551845
14	91073049
14	93064787
14	94089154
14	94703929
14	99464808
14	99464812
14	99464834
14	99464838
14	100639341
14	107522031
14	111027225
14	111409230
14	118693528
14	119833721
14	120017717
15	3668252
15	11445029
15	15657725
15	16365253
15	20776679
15	24722073
15	28595702
15	29629063
15	29644439
15	34900499
15	40094715
15	41635911
15	45583559
15	45625499
15	45980623
15	46350761
15	50116847
15	51604156
15	67318513
15	71878836
15	82220163
15	84177111
15	84737048
15	101307172
16	6316995
16	6316999
16	14476500
16	14476509
16	14476513
16	14476517
16	14476521
16	14476525
16	14476529
16	17951422
16	18377909
16	18377911
16	23039813
16	25840857
16	32930437
16	42314603
16	42314615
16	42314641
16	42415353
16	47212945
16	54603428
16	55096553
16	59624870
16	60599517
16	61891979
16	63531171
16	63565754
16	65741592
16	65741596
16	65741600
16	65741604
16	65741608
16	65741612
16	65741616
16	65741620
16	67397135
16	67798892
16	68589001
16	69232817
16	69619813
16	71569170
16	75036775
16	75458227
16	75655902
16	79489452
16	79765499
16	81403455
16	83870563
16	84255509
16	85094011
16	85179916
16	87595254
16	95947502
17	10997114
17	10997118
17	10997122
17	10997126
17	10997130
17	17955212
17	23065538
17	32672555
17	32871965
17	39628320
17	42805689
17	43204278
17	45700699
17	49941068
17	54030613
17	60834939
17	69396544
17	74597488
17	81959199
17	84666844
17	84666848
17	84666863
17	87228368
17	89872557
17	89872558
17	89872564
17	89872566
17	89872568
17	89872570
17	89872572
17	89872573
17	94773162
18	5282279
18	7524256
18	9865687
18	9865691
18	9865695
18	9865699
18	9865703
18	20997616
18	37024996
18	57621229
18	64474508
18	65697302
18	66717846
18	67211194
18	69506062
18	86610434
18	86796222
18	89359631
19	22121665
19	35735364
19	40852162
19	43144501
19	43144503
19	44883428
19	51208075
19	52456201
2	9568449
2	10756106
2	16147217
2	17494105
2	20788901
2	24432021
2	27216646
2	35849578
2	41774493
2	42058510
2	42206366
2	43217967
2	46434081
2	46434083
2	46434085
2	47523888
2	48133762
2	48275533
2	57870661
2	64175943
2	69348724
2	75281289
2	77646759
2	78741144
2	82154713
2	86963041
2	87286135
2	88350385
2	88350389
2	97354177
2	98366356
2	98506688
2	102835502
2	102835506
2	102835510
2	102835514
2	102835518
2	102835522
2	102835526
2	102835530
2	102835536
2	102835542
2	104928615
2	108486619
2	111163230
2	111242660
2	114656049
2	119457272
2	125875216
2	137253182
2	139444257
2	140916919
2	141881442
2	143421723
2	149562468
2	161520400
2	161520401
2	161520420
2	172631707
2	181555609
3	11108649
3	11586071
3	12395767
3	13241662
3	19866666
3	19866680
3	19866690
3	19866696
3	19866702
3	19866710
3	19866722
3	19866734
3	19866750
3	26918195
3	37365857
3	39683285
3	44368199
3	47306967
3	49314478
3	54232887
3	56177107
3	56177111
3	56177115
3	69398209
3	70597415
3	74145775
3	78098198
3	78836032
3	78996352
3	78996354
3	78996357
3	87423781
3	89692633
3	91117017
3	92401251
3	92481833
3	97738288
3	98377820
3	111499202
3	111499208
3	111499212
3	111499216
3	111499220
3	111499232
3	111499236
3	117678829
3	117950172
3	118245100
3	119429194
3	119449542
3	120677410
3	124246908
3	131207779
3	133807748
3	135023879
3	140172497
3	144111098
3	147374976
3	147374989
3	147374992
3	147797053
3	149883548
3	151763544
3	151763549
3	151763555
3	152453530
3	154873862
4	4208255
4	11088204
4	11088206
4	12292896
4	16478781
4	22875083
4	28637969
4	33096232
4	35062845
4	36149544
4	40756923
4	57781802
4	58838963
4	67414355
4	70862050
4	70918478
4	72921887
4	77285713
4	77877124
4	78585333
4	79599810
4	110429165
4	112332459
4	123457020
4	135870258
4	136409461
4	137300044
4	142245607
4	142245807
4	142245822
4	145769260
4	145800811
5	6810849
5	11853545
5	16066337
5	19029517
5	21811984
5	31629907
5	49164855
5	52099428
5	55837335
5	56092257
5	56217521
5	58212559
5	58528510
5	58958501
5	59296371
5	61492673
5	61503225
5	61832075
5	71432993
5	74043746
5	76850427
5	83397928
5	85500004
5	88984501
5	92750582
5	95548734
5	97783727
5	99098748
5	109554009
5	113677569
5	116452811
5	118113561
5	122842526
5	126733828
5	128435343
5	128911954
5	130973955
5	131811432
5	134644032
5	135290117
5	135290119
5	135290121
5	135290123
5	135290125
5	135290133
5	135290135
5	135290137
5	135290139
5	135290141
5	135290143
5	135290145
5	135290147
5	135290149
5	135290151
5	135647925
6	7728840
6	8920391
6	13521269
6	14544519
6	22381558
6	23080868
6	38631524
6	39446826
6	43500904
6	51821566
6	56521322
6	56635629
6	56635635
6	56635641
6	56773467
6	59432804
6	59432808
6	59432812
6	59432816
6	59432820
6	59432824
6	59432831
6	63370618
6	67682023
6	68617639
6	75743480
6	76226704
6	84202774
6	87332069
6	87414975
6	93292848
