1	46203347
1	46203352
1	46203357
1	46203362
1	46364779
1	46364784
1	46364808
1	53493130
1	53493267
1	53493755
1	53493775
1	53509777
1	84967376
1	84967399
1	84980048
1	84980060
1	85014969
1	85024958
1	85025121
1	85025144
1	85064858
1	85065995
1	85066542
1	85095367
1	85095377
1	85135640
1	85142114
1	85347102
1	85468910
1	85510663
1	85640503
1	85640542
1	85640543
1	88108798
1	107130325
1	107152186
1	126778710
1	126778726
1	151185771
1	171075433
1	171075445
1	171075471
1	171075507
1	171075518
1	171083073
1	177887330
1	177962255
10	3253158
10	22034591
10	22194118
10	22194148
10	22237079
10	22237107
10	22237358
10	22237367
10	22237388
10	22237671
10	22237846
10	22237855
10	22237857
10	22238692
10	22261447
10	22385161
10	22392764
10	22392774
10	22392788
10	22392837
10	22407852
10	22407859
10	22407868
10	22407880
10	22407899
10	22407940
10	22407946
10	22407947
10	22407969
10	22407970
10	22409969
10	81735024
10	81735026
10	81735060
10	81752113
10	81757662
10	81779037
10	81938120
10	81975136
10	82010248
10	82618514
10	82621357
10	85718247
10	85718259
10	85769235
10	85769243
10	85769257
10	112051759
10	112174920
10	117276577
10	118271389
10	118307267
11	49605520
11	51024109
11	51024113
11	51024120
11	51024151
11	51024175
11	51024328
11	60599901
11	74314499
11	99799576
11	99807501
11	115010210
11	115010214
12	3004170
12	3007987
12	17782289
12	18157553
12	18359357
12	18405592
12	18655331
12	18721712
12	18721765
12	18744295
12	18939304
12	19243500
12	19243572
12	19410599
12	19580109
12	20065144
12	20169966
12	20326592
12	20699434
12	21666270
12	21880616
12	21961549
12	22285842
12	22286112
12	22294515
12	22358807
12	22400449
12	22423219
12	22650378
12	22650388
12	22946845
12	23039837
12	23067782
12	23148245
12	23148264
12	23148303
12	23427341
12	23477745
12	23478301
12	23501457
12	23614677
12	23614679
12	23614686
12	23614687
12	23614692
12	23614971
12	23614983
12	23662338
12	23687155
12	23695817
12	23907333
12	24295038
12	24338181
12	24338223
12	33770854
12	52926939
12	54731220
12	54731223
12	87643981
12	87793494
12	87844754
12	87844757
12	87850219
12	87898217
12	87898837
12	112778605
12	112779505
12	112781440
12	112781454
12	112781569
12	112781580
12	113697092
12	113943512
12	113943521
12	113943530
12	113943540
12	113943545
12	113943551
12	113943559
12	113943565
12	113973732
12	114689872
12	114879450
12	114895779
12	115095107
12	115175836
12	115298908
13	3058521
13	6612077
13	12593983
13	12701444
13	12771456
13	12777600
13	12982893
13	13272034
13	13272038
13	13427926
13	13427933
13	21801211
13	27736424
13	27956460
13	27956461
13	27956464
13	33287870
13	33488318
13	33489480
13	33489513
13	33489534
13	33489574
13	33489582
13	33489590
13	33489631
13	33489639
13	33489681
13	33727971
13	49880979
13	49880990
13	49880996
13	50181730
13	50683510
13	50683542
13	50683581
13	50683650
13	50683659
13	50683660
13	50683690
13	50683697
13	50683719
13	50683722
13	50683728
13	50683739
13	61644927
13	61644940
13	61648277
13	61648346
13	61648554
13	61648555
13	61648593
13	61648621
13	61648629
13	61651857
13	61651861
13	61651865
13	61655230
13	61655279
13	61655289
13	61656692
13	61656712
13	61661576
13	61662073
13	61662076
13	61662083
13	61662315
13	61662329
13	61662336
13	61662429
13	61663588
13	61663623
13	61663644
13	61663678
13	61663730
13	61685146
13	61685760
13	61685923
13	61685954
13	61685966
13	61708412
13	61708429
13	61708430
13	61708459
13	61708463
13	61708464
13	61708470
13	61708521
13	61708528
13	61713969
13	61713970
13	61713975
13	61727275
13	61727454
13	61728850
13	61728896
13	61728929
13	61728938
13	61728953
13	61729122
13	61729165
13	61729169
13	61729170
13	61729409
13	61729422
13	61729435
13	61729458
13	61729493
13	61731774
13	61731787
13	61731800
13	61731804
13	61732597
13	61733000
13	61733010
13	61733045
13	61733067
13	61733113
13	61733251
13	61733379
13	61733456
13	61734475
13	61734480
13	61734482
13	61734549
13	61734592
13	61734619
13	61734623
13	61734631
13	61734856
13	61734870
13	61734911
13	61734935
13	61734946
13	61735194
13	61735210
13	61735441
13	61735476
13	61735599
13	61735606
13	61735626
13	61735634
13	61735884
13	61735908
13	61736028
13	61736146
13	61736638
13	61736672
13	61736713
13	61736746
13	61736786
13	61736843
13	61736941
13	61737298
13	61737321
13	61737324
13	61737332
13	61737412
13	61737450
13	61737517
13	61738092
13	61738150
13	61738165
13	61738588
13	61738784
13	61738797
13	61738799
13	61739273
13	61739331
13	61739393
13	61740286
13	61740305
13	61741125
13	61743972
13	61745335
13	61745429
13	61745710
13	61745717
13	61745733
13	61745753
13	61745781
13	61747581
13	61747600
13	61747797
13	61747825
13	61747995
13	61748014
13	61748047
13	61748210
13	61748378
13	61748392
13	61748393
13	61749537
13	61749547
13	61749590
13	61749593
13	61749991
13	61750021
13	61750031
13	61750043
13	61750050
13	61750051
13	61750054
13	61750062
13	61750064
13	61750071
13	61750072
13	61751399
13	61751403
13	61751407
13	61751410
13	61751417
13	61751434
13	61751437
13	61751460
13	61752721
13	61752735
13	61752739
13	61752775
13	61752815
13	61752993
13	61753027
13	61753054
13	61753072
13	61753085
13	61753374
13	61754002
13	61754038
13	61754153
13	61754161
13	61754162
13	61754303
13	61754338
13	61754356
13	61754371
13	61754374
13	61755266
13	61755301
13	61755633
13	61755642
13	61755657
13	61755697
13	61755724
13	61755768
13	61755788
13	61755921
13	61757338
13	61758403
13	61758653
13	61758655
13	61758657
13	61758661
13	61758676
13	61758864
13	61758874
13	61759330
13	61759348
13	61759926
13	61759940
13	61759954
13	61760587
13	61760601
13	61760821
13	61761551
13	61762248
13	61762287
13	61762288
13	61762304
13	61762309
13	61762322
13	61762531
13	61762540
13	61762552
13	61762566
13	61763771
13	61763969
13	61764027
13	61764219
13	61764226
13	61764598
13	61764606
13	61765194
13	61765207
13	61765250
13	61765285
13	61765320
13	61765332
13	61765368
13	61765389
13	61765600
13	61765748
13	61765958
13	61765969
13	61766163
13	61766181
13	61766231
13	61766252
13	61766255
13	61766270
13	61766308
13	61766354
13	61766412
13	61766418
13	61766421
13	61766427
13	61766447
13	61766450
13	61766782
13	61766815
13	61766817
13	61767658
13	61767676
13	61767735
13	61767743
13	61767750
13	61767794
13	61767837
13	61767979
13	61768233
13	61768396
13	61768411
13	61768448
13	61768478
13	61768515
13	61768556
13	61768557
13	61768606
13	61768612
13	61768630
13	61768654
13	61768874
13	61769052
13	61769056
13	61769098
13	61769271
13	61769760
13	61770150
13	61770230
13	61770232
13	61770804
13	61770882
13	61771211
13	61771250
13	61771385
13	61771401
13	61771702
13	61771730
13	61771778
13	61772078
13	61772093
13	61772094
13	61772112
13	61772119
13	61772134
13	61772140
13	61772167
13	61772250
13	61772271
13	61772291
13	61772307
13	61772312
13	61772339
13	61772347
13	61774076
13	61774158
13	61774340
13	61774421
13	61774959
13	61775316
13	61775405
13	61775414
13	61775714
13	61775742
13	61775744
13	61775746
13	61775749
13	61775773
13	61775881
13	61775896
13	61776952
13	61777064
13	61777130
13	61777131
13	61777162
13	61777183
13	61777204
13	61777224
13	61777249
13	61777272
13	61777640
13	61777644
13	61777652
13	61777665
13	61777907
13	61778181
13	61778219
13	61778237
13	61778653
13	61778724
13	61778728
13	61778803
13	61778808
13	61778875
13	61778912
13	61778928
13	61779051
